raw_sid,namespace,pkdb_sid,study_name,pmid,pmcid,doi,title,raw_data_path,paperclip_available,paperclip_text_availability,paperclip_id,paperclip_source,paperclip_document_path,paperclip_url,match_method,match_note
PKDB00448,pkdb,PKDB00448,Chia2016,26862045,,,Establishing population distribution of drug-metabolizing enzyme activities for the use of salivary caffeine as a dynamic liver function marker in a Singaporean Chinese population.,pkdb/PKDB00448/study.json,yes,abstract_only,oa_W2267713421,abstracts,,https://doi.org/10.1002/bdd.2006,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00404,pkdb,PKDB00404,Leevy1962,14463639,,,Estimation of hepatic blood flow with indocyanine green.,pkdb/PKDB00404/study.json,no,none,,,,,,no_exact_match
1551497,pmid,,VanCauter1992,1551497,,,Estimation of insulin secretion rates from C-peptide levels. Comparison of individual and standard kinetic parameters for C-peptide clearance.,pmid/1551497/study.json,yes,abstract_only,oa_W2018459966,abstracts,,https://doi.org/10.2337/diab.41.3.368,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00017,pkdb,PKDB00017,Carrillo2000a,10942180,,,"Evaluation of caffeine as an in vivo probe for CYP1A2 using measurements in plasma, saliva, and urine.",pkdb/PKDB00017/study.json,yes,abstract_only,oa_W2021097015,abstracts,,https://doi.org/10.1097/00007691-200008000-00008,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00420,pkdb,PKDB00420,Wakabayashi2004,15013363,,,Evaluation of liver function for hepatic resection for hepatocellular carcinoma in the liver with damaged parenchyma.,pkdb/PKDB00420/study.json,no,none,,,,,,no_exact_match
PKDB00432,pkdb,PKDB00432,Azcona1995,8554942,PMC1365159,10.1111/j.1365-2125.1995.tb04562.x,Evaluation of the central effects of alcohol and caffeine interaction.,pkdb/PKDB00432/study.json,yes,abstract_only,oa_W2002233074,abstracts,,https://doi.org/10.1111/j.1365-2125.1995.tb04562.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
31693916,pmid,,Gasbjerg2019,31693916,,,Evaluation of the incretin effect in humans using GIP and GLP-1 receptor antagonists.,pmid/31693916/study.json,no,none,,,,,,no_exact_match
1113681,pmid,,Gerich1975,1113681,,,Evidence for a physiologic role of pancreatic glucagon in human glucose homeostasis: studies with somatostatin.,pmid/1113681/study.json,no,none,,,,,,no_exact_match
PKDB00099,pkdb,PKDB00099,Loetsch2006,16413240,,,Evidence for morphine-independent central nervous opioid effects after administration of codeine: contribution of other codeine metabolites.,pkdb/PKDB00099/study.json,yes,abstract_only,oa_W2154465631,abstracts,,https://doi.org/10.1016/j.clpt.2005.09.005,title_exact,Abstract corpus record; no Paperclip full-text document path.
6041196,pmid,,Benedetti1967,6041196,,,Exaggerated insulin response to glucagon in simple obesity.,pmid/6041196/study.json,yes,abstract_only,oa_W1991148096,abstracts,,https://doi.org/10.2337/diab.16.9.666,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00462,pkdb,PKDB00462,Holstege1993,8445222,,,Excretion of caffeine and its primary degradation products into bile.,pkdb/PKDB00462/study.json,no,none,,,,,,no_exact_match
PKDB00217,pkdb,PKDB00217,Veronese2003,12953340,,,Exposure-dependent inhibition of intestinal and hepatic CYP3A4 in vivo by grapefruit juice.,pkdb/PKDB00217/study.json,yes,abstract_only,oa_W1990480666,abstracts,,https://doi.org/10.1177/0091270003256059,title_exact,Abstract corpus record; no Paperclip full-text document path.
21050887,pmid,PKDB00585,Hu2011,21050887,,,Floating matrix dosage form for dextromethorphan hydrobromide based on gas forming technique: in vitro and in vivo evaluation in healthy volunteers.,pmid/21050887/study.json,no,none,,,,,,no_exact_match
PKDB00019,pkdb,PKDB00019,CulmMerdek2005,16236038,PMC1884944,10.1111/j.1365-2125.2005.02467.x,Fluvoxamine impairs single-dose caffeine clearance without altering caffeine pharmacodynamics.,pkdb/PKDB00019/study.json,yes,abstract_only,oa_W2001737481,abstracts,,https://doi.org/10.1111/j.1365-2125.2005.02467.x,doi_exact,Abstract corpus record; no Paperclip full-text document path.
1895958,pmid,,Piatti1991,1895958,,,Forearm insulin- and non-insulin-mediated glucose uptake and muscle metabolism in man: role of free fatty acids and blood glucose levels.,pmid/1895958/study.json,no,none,,,,,,no_exact_match
PKDB00101,pkdb,PKDB00101,Mitchell1991,1943064,,,"Forensic drug testing for opiates, III. Urinary excretion rates of morphine and codeine following codeine administration.",pkdb/PKDB00101/study.json,yes,abstract_only,oa_W2145658882,abstracts,,https://doi.org/10.1093/jat/15.4.161,title_exact,Abstract corpus record; no Paperclip full-text document path.
8823235,pmid,,Tseng1996,8823235,,,Formation of morphine from codeine in Chinese subjects of different CYP2D6 genotypes.,pmid/8823235/study.json,yes,abstract_only,oa_W2061032344,abstracts,,https://doi.org/10.1016/s0009-9236(96)90133-2,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00167,pkdb,PKDB00167,Sanaka2002,,,,Gastric emptying of liquids is delayed by co-ingesting solids: a study using salivary paracetamol concentrations,pkdb/PKDB00167/study.json,no,none,,,,,,no_exact_match
PKDB00381,pkdb,PKDB00381,Millard2018,,,,Genotype and Phenotype of Caffeine Metabolism: A Biochemistry Laboratory Experiment,pkdb/PKDB00381/study.json,yes,abstract_only,oa_W2887722755,abstracts,,https://doi.org/10.1021/acs.jchemed.8b00318,title_exact,Abstract corpus record; no Paperclip full-text document path.
4138107,pmid,,Alford1974,4138107,,,Glucagon control of fasting glucose in man.,pmid/4138107/study.json,no,none,,,,,,no_exact_match
12200754,pmid,,Matsuda2002,12200754,,,Glucagon dose-response curve for hepatic glucose production and glucose disposal in type 2 diabetic patients and normal individuals.,pmid/12200754/study.json,no,none,,,,,,no_exact_match
1154379,pmid,,Ohneda1975,1154379,,,Glucagon-induced insulin secretion in normal diabetic subjects.,pmid/1154379/study.json,no,none,,,,,,no_exact_match
PKDB00074,pkdb,PKDB00074,Fery1993,8487677,,,Glucose fluxes and oxidation after an oral glucose load in patients with non-insulin-dependent diabetes mellitus of variable severity.,pkdb/PKDB00074/study.json,no,none,,,,,,no_exact_match
264686,pmid,,Sherwin1973,264686,,,Glucose homeostasis during prolonged suppression of glucagon and insulin secretion by somatostatin.,pmid/264686/study.json,yes,abstract_only,oa_W2048914685,abstracts,,https://doi.org/10.1073/pnas.74.1.348,title_exact,Abstract corpus record; no Paperclip full-text document path.
9439539,pmid,,Binh1997,9439539,,,Glucose metabolism in severe malaria: minimal model analysis of the intravenous glucose tolerance test incorporating a stable glucose label.,pmid/9439539/study.json,no,none,,,,,,no_exact_match
8622603,pmid,,Henriksen1996,8622603,,,Glucose processing during the intravenous glucose tolerance test.,pmid/8622603/study.json,no,none,,,,,,no_exact_match
3546378,pmid,,Schwartz1987,3546378,PMC424197,10.1172/JCI112884,Glycemic thresholds for activation of glucose counterregulatory systems are higher than the threshold for symptoms.,pmid/3546378/study.json,yes,abstract_only,oa_W2087707740,abstracts,,https://doi.org/10.1172/jci112884,doi_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00253,pkdb,PKDB00253,Vanakoski1996,8858279,,,Grapefruit juice does not enhance the effects of midazolam and triazolam in man.,pkdb/PKDB00253/study.json,no,none,,,,,,no_exact_match
PKDB00208,pkdb,PKDB00208,Rogers1999,10546919,,,Grapefruit juice has minimal effects on plasma concentrations of lovastatin-derived 3-hydroxy-3-methylglutaryl coenzyme A reductase inhibitors.,pkdb/PKDB00208/study.json,yes,abstract_only,oa_W2108450929,abstracts,,https://doi.org/10.1053/cp.1999.v66.a101208,title_exact,Abstract corpus record; no Paperclip full-text document path.
10460065,pmid,,Lilja1999,10460065,,,Grapefruit juice increases serum concentrations of atorvastatin and has no effect on pravastatin.,pmid/10460065/study.json,yes,abstract_only,oa_W2099891679,abstracts,,https://doi.org/10.1053/cp.1999.v66.100453001,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00342,pkdb,PKDB00342,Lilja1998,9834039,,,"Grapefruit juice-simvastatin interaction: effect on serum concentrations of simvastatin, simvastatin acid, and HMG-CoA reductase inhibitors.",pkdb/PKDB00342/study.json,yes,abstract_only,oa_W1966132884,abstracts,,https://doi.org/10.1016/s0009-9236(98)90130-8,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00401,pkdb,PKDB00401,Kawasaki1988,3396264,,,"Hepatic clearances of antipyrine, indocyanine green, and galactose in normal subjects and in patients with chronic liver diseases.",pkdb/PKDB00401/study.json,yes,abstract_only,oa_W1988747484,abstracts,,https://doi.org/10.1038/clpt.1988.140,title_exact,Abstract corpus record; no Paperclip full-text document path.
6141519,pmid,,Bratusch-Marrain1984,6141519,,,Hepatic disposal of biosynthetic human insulin and porcine C-peptide in humans.,pmid/6141519/study.json,no,none,,,,,,no_exact_match
PKDB00503,pkdb,PKDB00503,Hashimoto2000,10896825,,,Hepatic parenchymal cell volume and the indocyanine green tolerance test.,pkdb/PKDB00503/study.json,no,none,,,,,,no_exact_match
PKDB00473,pkdb,PKDB00473,Matthaei2016,27509179,,,Heritability of Caffeine Metabolism: Environmental Effects Masking Genetic Effects on CYP1A2 Activity but Not on NAT2.,pkdb/PKDB00473/study.json,yes,abstract_only,oa_W2511206446,abstracts,,https://doi.org/10.1002/cpt.444,title_exact,Abstract corpus record; no Paperclip full-text document path.
10412886,pmid,,Esteban1999,10412886,,,Heterogeneity of paracetamol metabolism in Gilbert's syndrome.,pmid/10412886/study.json,no,none,,,,,,no_exact_match
PKDB00082,pkdb,PKDB00082,Mitrakou1991,1987794,,,"Hierarchy of glycemic thresholds for counterregulatory hormone secretion, symptoms, and cerebral dysfunction.",pkdb/PKDB00082/study.json,yes,abstract_only,oa_W1946033027,abstracts,,https://doi.org/10.1152/ajpendo.1991.260.1.e67,title_exact,Abstract corpus record; no Paperclip full-text document path.
Niemi2004,legacy,PKDB00550,Niemi2004,15226675,,,"High plasma pravastatin concentrations are associated with single nucleotide polymorphisms and haplotypes of organic anion transporting polypeptide-C (OATP-C, SLCO1B1).",legacy/Niemi2004/study.json,yes,abstract_only,oa_W2039986849,abstracts,,https://doi.org/10.1097/01.fpc.0000114750.08559.32,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00023,pkdb,PKDB00023,Ameer1981,7320146,,,High-performance liquid chromatographic determination of acetaminophen in plasma: single-dose pharmacokinetic studies.,pkdb/PKDB00023/study.json,no,none,,,,,,no_exact_match
PKDB00054,pkdb,PKDB00054,Oh2012,22483397,,,High-sensitivity liquid chromatography-tandem mass spectrometry for the simultaneous determination of five drugs and their cytochrome P450-specific probe metabolites in human plasma.,pkdb/PKDB00054/study.json,no,none,,,,,,no_exact_match
PKDB00454,pkdb,PKDB00454,Furge2006,21591074,,,HPLC determination of caffeine and paraxanthine in urine: An assay for cytochrome P450 1A2 activity.,pkdb/PKDB00454/study.json,yes,abstract_only,oa_W2094706816,abstracts,,https://doi.org/10.1002/bmb.28,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00442,pkdb,PKDB00442,Callahan1982,6126344,,,Human metabolism of [1-methyl-14C]- and [2-14C]caffeine after oral administration.,pkdb/PKDB00442/study.json,no,none,,,,,,no_exact_match
7983238,pmid,,Band1994,7983238,,,Human pharmacokinetic study of immediate-release (codeine phosphate) and sustained-release (codeine Contin) codeine.,pmid/7983238/study.json,yes,abstract_only,oa_W2133318492,abstracts,,https://doi.org/10.1002/j.1552-4604.1994.tb04008.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
1903069,pmid,,Owens1990,1903069,,,Hypercholesterolaemia: simvastatin and pravastatin alter cholesterol metabolism by different mechanisms.,pmid/1903069/study.json,no,none,,,,,,no_exact_match
1246330,pmid,,Sherwin1976,1246330,,,"Hyperglucagonemia and blood glucose regulation in normal, obese and diabetic subjects.",pmid/1246330/study.json,yes,abstract_only,oa_W2332286485,abstracts,,https://doi.org/10.1056/nejm197602262940901,title_exact,Abstract corpus record; no Paperclip full-text document path.
11872673,pmid,,Segel2002,11872673,,,Hypoglycemia-associated autonomic failure in advanced type 2 diabetes.,pmid/11872673/study.json,yes,abstract_only,oa_W2169041612,abstracts,,https://doi.org/10.2337/diabetes.51.3.724,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00415,pkdb,PKDB00415,Okochi2002,11855925,,,ICG pulse spectrophotometry for perioperative liver function in hepatectomy.,pkdb/PKDB00415/study.json,no,none,,,,,,no_exact_match
Fux2005,legacy,,Fux2005,16198657,,,Impact of CYP2D6 genotype on adverse effects during treatment with metoprolol: a prospective clinical study.,legacy/Fux2005/study.json,no,none,,,,,,no_exact_match
PKDB00204,pkdb,PKDB00204,Desmeules1991,1782973,,,Impact of environmental and genetic factors on codeine analgesia.,pkdb/PKDB00204/study.json,no,none,,,,,,no_exact_match
10381807,pmid,,Caraco1999,10381807,,,Impact of ethnic origin and quinidine coadministration on codeine's disposition and pharmacodynamic effects.,pmid/10381807/study.json,no,none,,,,,,no_exact_match
PKDB00076,pkdb,PKDB00076,Henkel2005,16125528,,,Impact of glucagon response on postprandial hyperglycemia in men with impaired glucose tolerance and type 2 diabetes mellitus.,pkdb/PKDB00076/study.json,no,none,,,,,,no_exact_match
10444424,pmid,,Shah1999,10444424,,,Impact of lack of suppression of glucagon on glucose tolerance in humans.,pmid/10444424/study.json,yes,abstract_only,oa_W2153770190,abstracts,,https://doi.org/10.1152/ajpendo.1999.277.2.e283,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00107,pkdb,PKDB00107,Sindrup1996,8706777,,,Impact of quinidine on plasma and cerebrospinal fluid concentrations of codeine and morphine after codeine intake.,pkdb/PKDB00107/study.json,no,none,,,,,,no_exact_match
21593735,pmid,,Dobrinas2011,21593735,,,"Impact of smoking, smoking cessation, and genetic polymorphisms on CYP1A2 activity and inducibility.",pmid/21593735/study.json,yes,abstract_only,oa_W2004146675,abstracts,,https://doi.org/10.1038/clpt.2011.70,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00535,pkdb,PKDB00535,Kirchheiner2004,15470329,,,Impact of the ultrarapid metabolizer genotype of cytochrome P450 2D6 on metoprolol pharmacokinetics and pharmacodynamics.,pkdb/PKDB00535/study.json,yes,abstract_only,oa_W2098591026,abstracts,,https://doi.org/10.1016/j.clpt.2004.07.002,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00224,pkdb,PKDB00224,Prescott1993,9114910,PMC1364644,,Impaired absorption of paracetamol in vegetarians.,pkdb/PKDB00224/study.json,yes,abstract_only,oa_W2115380038,abstracts,,https://doi.org/10.1111/j.1365-2125.1993.tb04223.x,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00057,pkdb,PKDB00057,Patwardhan1980,7359014,,,Impaired elimination of caffeine by oral contraceptive steroids.,pkdb/PKDB00057/study.json,no,none,,,,,,no_exact_match
PKDB00384,pkdb,PKDB00384,Desmond1980,7371463,,,Impaired elimination of caffeine in cirrhosis.,pkdb/PKDB00384/study.json,no,none,,,,,,no_exact_match
21252240,pmid,,Bagger2011,21252240,,,Impaired regulation of the incretin effect in patients with type 2 diabetes.,pmid/21252240/study.json,yes,abstract_only,oa_W2041551639,abstracts,,https://doi.org/10.1210/jc.2010-2435,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00001,pkdb,PKDB00001,Abernethy1985,4029248,,,Impairment of caffeine clearance by chronic use of low-dose oestrogen-containing oral contraceptives.,pkdb/PKDB00001/study.json,no,none,,,,,,no_exact_match
PKDB00284,pkdb,PKDB00284,Abernethy1982b,7062953,,,Impairment of diazepam metabolism by low-dose estrogen-containing oral-contraceptive steroids.,pkdb/PKDB00284/study.json,yes,abstract_only,oa_W2056939792,abstracts,,https://doi.org/10.1056/nejm198204013061307,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00278,pkdb,PKDB00278,Bertilsson1989,2495208,,,"Importance of genetic factors in the regulation of diazepam metabolism: relationship to S-mephenytoin, but not debrisoquin, hydroxylation phenotype.",pkdb/PKDB00278/study.json,yes,abstract_only,oa_W1976138388,abstracts,,https://doi.org/10.1038/clpt.1989.40,title_exact,Abstract corpus record; no Paperclip full-text document path.
PKDB00089,pkdb,PKDB00089,Ammon2002,10997932,,,In vitro interaction of codeine and diclofenac.,pkdb/PKDB00089/study.json,no,none,,,,,,no_exact_match
PKDB00457,pkdb,PKDB00457,Gurley2005b,15900287,PMC1894911,10.1016/j.clpt.2005.01.009,"In vivo effects of goldenseal, kava kava, black cohosh, and valerian on human cytochrome P450 1A2, 2D6, 2E1, and 3A4/5 phenotypes.",pkdb/PKDB00457/study.json,yes,abstract_only,oa_W1966006812,abstracts,,https://doi.org/10.1016/j.clpt.2005.01.009,doi_exact,Abstract corpus record; no Paperclip full-text document path.
